98320,"P13ib","pp200_production_2012","1E8A9B342036242ACF8A6565768AAF2E",101,116167,"kisti","kisti_condor","st_physics_13071033_raw_1020003.daq","removed",5000065024,5000065024,"2014-09-06 05:15:05",1,"2014-09-06 07:01:03","2014-09-07 11:26:40","2014-09-07 11:33:14","2014-09-09 21:49:44","2014-09-09 21:59:11","mudst_sunk","done","","","exists","","","completed",9.62,10.55,19807,"present",3637490439,3637490439,"","2014-09-09 21:59:03","done"
98321,"P13ib","pp200_production_2012","1E8A9B342036242ACF8A6565768AAF2E",102,116166,"kisti","kisti_condor","st_physics_13071033_raw_1020004.daq","removed",5000151040,5000151040,"2014-09-06 05:15:05",1,"2014-09-06 07:01:03","2014-09-07 11:23:04","2014-09-07 11:29:47","2014-09-09 22:37:10","2014-09-09 22:50:49","mudst_sunk","done","","","exists","","","completed",9.69,10.71,19815,"present",3629735510,3629735510,"","2014-09-09 22:50:42","done"
98322,"P13ib","pp200_production_2012","0D9F0DBD89CB530DEE46C0F9DB440770",98,116454,"kisti","kisti_condor","st_physics_13071033_raw_1020005.daq","removed",5000119808,5000119808,"2014-09-06 05:15:05",1,"2014-09-06 09:01:02","2014-09-07 19:23:25","2014-09-07 19:29:44","2014-09-10 02:09:09","2014-09-10 02:23:48","mudst_sunk","done","","","exists","","","completed",9.77,9.86,19900,"present",3638945029,3638945029,"","2014-09-10 02:23:34","done"
98323,"P13ib","pp200_production_2012","0D9F0DBD89CB530DEE46C0F9DB440770",99,116453,"kisti","kisti_condor","st_physics_13071033_raw_1020006.daq","removed",5000017920,5000017920,"2014-09-06 05:15:05",1,"2014-09-06 09:01:02","2014-09-07 19:21:13","2014-09-07 19:27:32","2014-09-10 01:53:14","2014-09-10 02:07:24","mudst_sunk","done","","","exists","","","completed",9.71,9.78,19973,"present",3639899069,3639899069,"","2014-09-10 02:08:24","done"
98325,"P13ib","pp200_production_2012","0D9F0DBD89CB530DEE46C0F9DB440770",101,116451,"kisti","kisti_condor","st_physics_13071033_raw_1030001.daq","removed",5000032256,5000032256,"2014-09-06 05:15:05",1,"2014-09-06 09:01:02","2014-09-07 19:15:50","2014-09-07 19:22:35","2014-09-10 01:57:34","2014-09-10 02:13:24","mudst_sunk","done","","","exists","","","completed",9.84,9.92,19759,"present",3636908583,3636908583,"","2014-09-10 02:13:10","done"
98326,"P13ib","pp200_production_2012","1E8A9B342036242ACF8A6565768AAF2E",103,116165,"kisti","kisti_condor","st_physics_13071033_raw_1030002.daq","removed",5000019968,5000019968,"2014-09-06 05:15:05",1,"2014-09-06 07:01:03","2014-09-07 11:17:52","2014-09-07 11:24:38","2014-09-09 16:34:28","2014-09-09 16:50:51","mudst_sunk","done","","","exists","","","completed",9.55,9.61,19870,"present",3639023247,3639023247,"","2014-09-09 16:50:37","done"
98327,"P13ib","pp200_production_2012","0D9F0DBD89CB530DEE46C0F9DB440770",102,116450,"kisti","kisti_condor","st_physics_13071033_raw_1030003.daq","removed",5000044544,5000044544,"2014-09-06 05:15:05",1,"2014-09-06 09:01:02","2014-09-07 19:10:29","2014-09-07 19:16:46","2014-09-10 01:34:13","2014-09-10 01:47:52","mudst_sunk","done","","","exists","","","completed",9.72,9.78,19924,"present",3640358823,3640358823,"","2014-09-10 01:49:37","done"
98328,"P13ib","pp200_production_2012","0D9F0DBD89CB530DEE46C0F9DB440770",103,116449,"kisti","kisti_condor","st_physics_13071033_raw_1030004.daq","removed",5000005120,5000005120,"2014-09-06 05:15:05",1,"2014-09-06 09:01:02","2014-09-07 19:14:29","2014-09-07 19:21:25","2014-09-10 00:18:26","2014-09-10 00:42:33","mudst_sunk","done","","","exists","","","completed",9.46,9.51,19979,"present",3635601499,3635601499,"","2014-09-10 00:42:18","done"
98330,"P13ib","pp200_production_2012","0D9F0DBD89CB530DEE46C0F9DB440770",105,116447,"kisti","kisti_condor","st_physics_13071033_raw_1040001.daq","removed",5000048128,5000048128,"2014-09-06 05:15:05",1,"2014-09-06 09:01:02","2014-09-07 19:12:08","2014-09-07 19:19:07","2014-09-10 00:46:22","2014-09-10 01:03:30","mudst_sunk","done","","","exists","","","completed",9.67,9.73,19726,"present",3637301725,3637301725,"","2014-09-10 01:03:15","done"
98331,"P13ib","pp200_production_2012","0D9F0DBD89CB530DEE46C0F9DB440770",106,116446,"kisti","kisti_condor","st_physics_13071033_raw_1040002.daq","removed",5000088576,5000088576,"2014-09-06 05:15:05",1,"2014-09-06 09:01:02","2014-09-07 19:06:47","2014-09-07 19:13:33","2014-09-10 01:42:48","2014-09-10 01:58:52","mudst_sunk","done","","","exists","","","completed",9.79,9.86,19848,"present",3643798089,3643798089,"","2014-09-10 01:59:37","done"
98332,"P13ib","pp200_production_2012","0D9F0DBD89CB530DEE46C0F9DB440770",107,116445,"kisti","kisti_condor","st_physics_13071033_raw_1040003.daq","removed",5000056320,5000056320,"2014-09-06 05:15:05",1,"2014-09-06 09:01:02","2014-09-07 19:01:46","2014-09-07 19:08:02","2014-09-10 06:20:37","2014-09-10 06:31:21","mudst_sunk","done","","","exists","","","completed",9.63,10.69,19871,"present",3636497813,3636497813,"","2014-09-10 06:31:06","done"
98333,"P13ib","pp200_production_2012","0D9F0DBD89CB530DEE46C0F9DB440770",108,116444,"kisti","kisti_condor","st_physics_13071033_raw_1040004.daq","removed",5000244736,5000244736,"2014-09-06 05:15:05",1,"2014-09-06 09:01:02","2014-09-07 18:55:44","2014-09-07 19:02:03","2014-09-10 01:26:16","2014-09-10 01:38:49","mudst_sunk","done","","","exists","","","completed",9.73,9.79,19945,"present",3633265277,3633265277,"","2014-09-10 01:39:23","done"
98335,"P13ib","pp200_production_2012","0D9F0DBD89CB530DEE46C0F9DB440770",110,116442,"kisti","kisti_condor","st_physics_13071033_raw_2010001.daq","removed",5000170496,5000170496,"2014-09-06 05:15:05",1,"2014-09-06 09:01:02","2014-09-07 19:07:20","2014-09-07 19:14:08","2014-09-10 01:39:18","2014-09-10 01:55:03","mudst_sunk","done","","","exists","","","completed",9.78,9.85,19839,"present",3638005431,3638005431,"","2014-09-10 01:54:48","done"
98336,"P13ib","pp200_production_2012","0D9F0DBD89CB530DEE46C0F9DB440770",111,116441,"kisti","kisti_condor","st_physics_13071033_raw_2010002.daq","removed",5000225280,5000225280,"2014-09-06 05:15:05",1,"2014-09-06 09:01:02","2014-09-07 19:05:25","2014-09-07 19:11:57","2014-09-10 00:40:24","2014-09-10 01:03:01","mudst_sunk","done","","","exists","","","completed",9.58,9.64,19923,"present",3638793686,3638793686,"","2014-09-10 01:02:40","done"
98337,"P13ib","pp200_production_2012","0D9F0DBD89CB530DEE46C0F9DB440770",112,116440,"kisti","kisti_condor","st_physics_13071033_raw_2010003.daq","removed",5000057856,5000057856,"2014-09-06 05:15:05",1,"2014-09-06 09:01:02","2014-09-07 18:53:29","2014-09-07 18:59:52","2014-09-10 00:24:58","2014-09-10 00:37:25","mudst_sunk","done","","","exists","","","completed",9.55,9.60,19977,"present",3635833588,3635833588,"","2014-09-10 00:38:00","done"
98339,"P13ib","pp200_production_2012","0D9F0DBD89CB530DEE46C0F9DB440770",114,116438,"kisti","kisti_condor","st_physics_13071033_raw_2020001.daq","removed",5000026112,5000026112,"2014-09-06 05:15:05",1,"2014-09-06 09:01:02","2014-09-07 18:53:34","2014-09-07 19:00:15","2014-09-09 23:00:40","2014-09-09 23:11:45","mudst_sunk","done","","","exists","","","completed",9.40,9.45,19761,"present",3641123458,3641123458,"","2014-09-09 23:11:30","done"
98340,"P13ib","pp200_production_2012","0D9F0DBD89CB530DEE46C0F9DB440770",115,116437,"kisti","kisti_condor","st_physics_13071033_raw_2020002.daq","removed",5000103936,5000103936,"2014-09-06 05:15:05",1,"2014-09-06 09:01:02","2014-09-07 18:51:58","2014-09-07 18:58:41","2014-09-10 00:16:54","2014-09-10 00:31:35","mudst_sunk","done","","","exists","","","completed",9.62,9.68,19775,"present",3639379789,3639379789,"","2014-09-10 00:31:54","done"
98341,"P13ib","pp200_production_2012","0D9F0DBD89CB530DEE46C0F9DB440770",116,116436,"kisti","kisti_condor","st_physics_13071033_raw_2020003.daq","removed",5000073216,5000073216,"2014-09-06 05:15:05",1,"2014-09-06 09:01:02","2014-09-07 18:51:53","2014-09-07 18:58:29","2014-09-09 23:09:44","2014-09-09 23:27:26","mudst_sunk","done","","","exists","","","completed",9.35,9.41,19896,"present",3640475423,3640475423,"","2014-09-09 23:27:53","done"
98342,"P13ib","pp200_production_2012","0D9F0DBD89CB530DEE46C0F9DB440770",117,116435,"kisti","kisti_condor","st_physics_13071033_raw_2020004.daq","removed",5000230400,5000230400,"2014-09-06 05:15:05",1,"2014-09-06 09:01:02","2014-09-07 18:50:13","2014-09-07 18:56:57","2014-09-10 01:21:10","2014-09-10 01:42:13","mudst_sunk","done","","","exists","","","completed",9.73,9.80,19931,"present",3634255334,3634255334,"","2014-09-10 01:42:58","done"
98344,"P13ib","pp200_production_2012","0D9F0DBD89CB530DEE46C0F9DB440770",118,116434,"kisti","kisti_condor","st_physics_13071033_raw_2030001.daq","removed",5000151040,5000151040,"2014-09-06 05:15:05",1,"2014-09-06 09:01:02","2014-09-07 18:50:54","2014-09-07 18:57:19","2014-09-09 23:59:58","2014-09-10 00:24:02","mudst_sunk","done","","","exists","","","completed",9.58,9.63,19778,"present",3636342457,3636342457,"","2014-09-10 00:23:48","done"
98345,"P13ib","pp200_production_2012","0D9F0DBD89CB530DEE46C0F9DB440770",119,116433,"kisti","kisti_condor","st_physics_13071033_raw_2030002.daq","removed",5000196096,5000196096,"2014-09-06 05:15:05",1,"2014-09-06 09:01:02","2014-09-07 18:50:19","2014-09-07 18:56:43","2014-09-10 01:24:01","2014-09-10 01:38:40","mudst_sunk","done","","","exists","","","completed",9.83,9.89,19766,"present",3635690879,3635690879,"","2014-09-10 01:38:25","done"
98346,"P13ib","pp200_production_2012","0D9F0DBD89CB530DEE46C0F9DB440770",120,116432,"kisti","kisti_condor","st_physics_13071033_raw_2030003.daq","removed",5000159232,5000159232,"2014-09-06 05:15:05",1,"2014-09-06 09:01:02","2014-09-07 18:46:11","2014-09-07 18:52:33","2014-09-10 05:23:53","2014-09-10 05:33:35","mudst_sunk","done","","","exists","","","completed",9.55,10.54,19918,"present",3638972814,3638972814,"","2014-09-10 05:33:21","done"
98347,"P13ib","pp200_production_2012","0D9F0DBD89CB530DEE46C0F9DB440770",121,116431,"kisti","kisti_condor","st_physics_13071033_raw_2030004.daq","removed",4965453312,4965453312,"2014-09-06 05:15:05",1,"2014-09-06 09:01:02","2014-09-07 18:44:52","2014-09-07 18:52:03","2014-09-10 05:59:36","2014-09-10 06:15:32","mudst_sunk","done","","","exists","","","completed",9.62,10.69,19838,"present",3606479854,3606479854,"","2014-09-10 06:15:25","done"
98349,"P13ib","pp200_production_2012","0D9F0DBD89CB530DEE46C0F9DB440770",122,116430,"kisti","kisti_condor","st_physics_13071033_raw_2040002.daq","removed",5000058368,5000058368,"2014-09-06 05:15:05",1,"2014-09-06 09:01:02","2014-09-07 18:41:53","2014-09-07 18:48:40","2014-09-09 23:50:55","2014-09-10 00:00:40","mudst_sunk","done","","","exists","","","completed",9.55,9.60,19822,"present",3640116743,3640116743,"","2014-09-10 00:00:25","done"
98350,"P13ib","pp200_production_2012","0D9F0DBD89CB530DEE46C0F9DB440770",123,116429,"kisti","kisti_condor","st_physics_13071033_raw_2040003.daq","removed",5000129024,5000129024,"2014-09-06 05:15:05",1,"2014-09-06 09:01:02","2014-09-07 18:41:19","2014-09-07 18:47:58","2014-09-10 06:29:55","2014-09-10 06:39:18","mudst_sunk","done","","","exists","","","completed",9.70,10.78,19874,"present",3641255425,3641255425,"","2014-09-10 06:39:12","done"
98351,"P13ib","pp200_production_2012","0D9F0DBD89CB530DEE46C0F9DB440770",124,116428,"kisti","kisti_condor","st_physics_13071033_raw_2040004.daq","removed",5000133120,5000133120,"2014-09-06 05:15:05",1,"2014-09-06 09:01:02","2014-09-07 18:43:37","2014-09-07 18:49:53","2014-09-09 22:53:49","2014-09-09 23:08:12","mudst_sunk","done","","","exists","","","completed",9.30,9.35,19992,"present",3638279777,3638279777,"","2014-09-09 23:07:58","done"
98353,"P13ib","pp200_production_2012","0D9F0DBD89CB530DEE46C0F9DB440770",126,116426,"kisti","kisti_condor","st_physics_13071033_raw_3010001.daq","removed",5000156160,5000156160,"2014-09-06 05:15:05",1,"2014-09-06 09:01:02","2014-09-07 18:39:21","2014-09-07 18:45:46","2014-09-10 00:03:59","2014-09-10 00:17:17","mudst_sunk","done","","","exists","","","completed",9.61,9.67,19798,"present",3637988438,3637988438,"","2014-09-10 00:17:36","done"
98354,"P13ib","pp200_production_2012","0D9F0DBD89CB530DEE46C0F9DB440770",127,116425,"kisti","kisti_condor","st_physics_13071033_raw_3010002.daq","removed",5000093696,5000093696,"2014-09-06 05:15:05",1,"2014-09-06 09:01:02","2014-09-07 18:37:07","2014-09-07 18:43:54","2014-09-10 00:12:23","2014-09-10 00:32:21","mudst_sunk","done","","","exists","","","completed",9.61,9.66,19870,"present",3639448797,3639448797,"","2014-09-10 00:32:06","done"
98355,"P13ib","pp200_production_2012","0D9F0DBD89CB530DEE46C0F9DB440770",128,116424,"kisti","kisti_condor","st_physics_13071033_raw_3010003.daq","removed",5000206848,5000206848,"2014-09-06 05:15:05",1,"2014-09-06 09:01:02","2014-09-07 18:34:05","2014-09-07 18:40:26","2014-09-10 01:09:20","2014-09-10 01:25:28","mudst_sunk","done","","","exists","","","completed",9.78,9.85,19861,"present",3628708417,3628708417,"","2014-09-10 01:26:03","done"
98356,"P13ib","pp200_production_2012","0D9F0DBD89CB530DEE46C0F9DB440770",129,116423,"kisti","kisti_condor","st_physics_13071033_raw_3010004.daq","removed",5000088576,5000088576,"2014-09-06 05:15:05",1,"2014-09-06 09:01:02","2014-09-07 18:33:42","2014-09-07 18:40:11","2014-09-10 01:07:26","2014-09-10 01:27:01","mudst_sunk","done","","","exists","","","completed",9.73,9.80,19945,"present",3635488599,3635488599,"","2014-09-10 01:27:38","done"
98357,"P13ib","pp200_production_2012","0D9F0DBD89CB530DEE46C0F9DB440770",130,116422,"kisti","kisti_condor","st_physics_13071033_raw_3010005.daq","removed",5000300544,5000300544,"2014-09-06 05:15:05",1,"2014-09-06 09:01:02","2014-09-07 18:27:11","2014-09-07 18:33:42","2014-09-10 01:07:13","2014-09-10 01:23:54","mudst_sunk","done","","","exists","","","completed",9.73,9.80,19993,"present",3643262292,3643262292,"","2014-09-10 01:24:28","done"
